Run,Escenario,Tamano,Probabilidad,Exito,Explorados,Pasos,Costo,Tiempo,Camino
16,1,100,0.92,1,3076,48,47,0.008186101913452148,"[(16, 42), (16, 41), (16, 40), (16, 39), (17, 39), (18, 39), (19, 39), (19, 38), (19, 37), (19, 36), (19, 35), (19, 34), (19, 33), (19, 32), (19, 31), (18, 31), (18, 30), (18, 29), (18, 28), (18, 27), (18, 26), (18, 25), (18, 24), (18, 23), (18, 22), (19, 22), (19, 21), (19, 20), (19, 19), (19, 18), (19, 17), (19, 16), (19, 15), (19, 14), (19, 13), (19, 12), (19, 11), (19, 10), (19, 9), (19, 8), (19, 7), (19, 6), (19, 5), (19, 4), (19, 3), (19, 2), (20, 2), (21, 2)]"
16,2,100,0.92,1,1321,48,110,0.0037941932678222656,"[(16, 42), (16, 41), (16, 40), (16, 39), (17, 39), (18, 39), (19, 39), (19, 38), (19, 37), (19, 36), (19, 35), (19, 34), (19, 33), (19, 32), (19, 31), (19, 30), (19, 29), (19, 28), (19, 27), (19, 26), (19, 25), (19, 24), (18, 24), (18, 23), (18, 22), (19, 22), (19, 21), (19, 20), (19, 19), (19, 18), (19, 17), (19, 16), (19, 15), (19, 14), (19, 13), (19, 12), (19, 11), (19, 10), (19, 9), (19, 8), (19, 7), (19, 6), (19, 5), (19, 4), (19, 3), (19, 2), (20, 2), (21, 2)]"
17,1,100,0.92,1,506,18,17,0.0011794567108154297,"[(62, 71), (61, 71), (60, 71), (59, 71), (59, 70), (59, 69), (58, 69), (58, 68), (58, 67), (58, 66), (58, 65), (58, 64), (58, 63), (58, 62), (57, 62), (56, 62), (56, 61), (56, 60)]"
17,2,100,0.92,1,601,18,71,0.0015408992767333984,"[(62, 71), (61, 71), (61, 70), (61, 69), (61, 68), (61, 67), (61, 66), (61, 65), (61, 64), (61, 63), (61, 62), (61, 61), (61, 60), (60, 60), (59, 60), (58, 60), (57, 60), (56, 60)]"
18,1,100,0.92,1,5222,63,62,0.014124631881713867,"[(54, 79), (54, 78), (54, 77), (54, 76), (54, 75), (54, 74), (54, 73), (54, 72), (55, 72), (55, 71), (55, 70), (55, 69), (55, 68), (55, 67), (55, 66), (56, 66), (56, 65), (56, 64), (56, 63), (56, 62), (56, 61), (56, 60), (56, 59), (56, 58), (56, 57), (56, 56), (56, 55), (56, 54), (56, 53), (56, 52), (56, 51), (56, 50), (56, 49), (56, 48), (56, 47), (56, 46), (56, 45), (56, 44), (56, 43), (57, 43), (57, 42), (57, 41), (57, 40), (57, 39), (58, 39), (59, 39), (60, 39), (61, 39), (62, 39), (63, 39), (64, 39), (64, 38), (65, 38), (66, 38), (67, 38), (68, 38), (69, 38), (70, 38), (71, 38), (71, 37), (72, 37), (73, 37), (74, 37)]"
18,2,100,0.92,1,3868,63,242,0.011258125305175781,"[(54, 79), (54, 78), (54, 77), (54, 76), (54, 75), (54, 74), (54, 73), (54, 72), (55, 72), (55, 71), (55, 70), (55, 69), (55, 68), (55, 67), (55, 66), (56, 66), (56, 65), (56, 64), (56, 63), (56, 62), (56, 61), (56, 60), (56, 59), (56, 58), (56, 57), (56, 56), (56, 55), (56, 54), (56, 53), (56, 52), (56, 51), (56, 50), (56, 49), (56, 48), (56, 47), (56, 46), (56, 45), (56, 44), (56, 43), (57, 43), (57, 42), (57, 41), (57, 40), (57, 39), (58, 39), (59, 39), (60, 39), (61, 39), (62, 39), (63, 39), (64, 39), (64, 38), (65, 38), (66, 38), (67, 38), (68, 38), (69, 38), (70, 38), (71, 38), (71, 37), (72, 37), (73, 37), (74, 37)]"
19,1,100,0.92,1,6695,97,96,0.01760411262512207,"[(38, 96), (37, 96), (36, 96), (36, 95), (35, 95), (35, 94), (35, 93), (35, 92), (35, 91), (35, 90), (35, 89), (35, 88), (35, 87), (35, 86), (35, 85), (35, 84), (35, 83), (35, 82), (35, 81), (35, 80), (35, 79), (35, 78), (35, 77), (35, 76), (35, 75), (35, 74), (35, 73), (35, 72), (35, 71), (35, 70), (35, 69), (35, 68), (35, 67), (35, 66), (35, 65), (35, 64), (35, 63), (35, 62), (35, 61), (35, 60), (35, 59), (35, 58), (35, 57), (35, 56), (35, 55), (35, 54), (35, 53), (35, 52), (35, 51), (35, 50), (35, 49), (35, 48), (35, 47), (35, 46), (34, 46), (34, 45), (34, 44), (34, 43), (34, 42), (34, 41), (34, 40), (34, 39), (34, 38), (34, 37), (34, 36), (34, 35), (34, 34), (34, 33), (34, 32), (34, 31), (34, 30), (34, 29), (34, 28), (34, 27), (34, 26), (34, 25), (34, 24), (34, 23), (34, 22), (34, 21), (34, 20), (34, 19), (34, 18), (34, 17), (33, 17), (33, 16), (33, 15), (33, 14), (33, 13), (33, 12), (33, 11), (33, 10), (33, 9), (33, 8), (33, 7), (34, 7), (34, 6)]"
19,2,100,0.92,1,1801,97,150,0.004986286163330078,"[(38, 96), (38, 95), (38, 94), (38, 93), (38, 92), (38, 91), (38, 90), (37, 90), (37, 89), (36, 89), (36, 88), (36, 87), (36, 86), (36, 85), (36, 84), (36, 83), (36, 82), (36, 81), (36, 80), (36, 79), (36, 78), (36, 77), (36, 76), (36, 75), (36, 74), (36, 73), (36, 72), (36, 71), (36, 70), (36, 69), (36, 68), (36, 67), (36, 66), (36, 65), (36, 64), (36, 63), (36, 62), (36, 61), (36, 60), (36, 59), (36, 58), (36, 57), (36, 56), (36, 55), (36, 54), (36, 53), (36, 52), (36, 51), (36, 50), (36, 49), (36, 48), (36, 47), (36, 46), (36, 45), (36, 44), (36, 43), (36, 42), (35, 42), (35, 41), (34, 41), (34, 40), (34, 39), (34, 38), (34, 37), (34, 36), (34, 35), (34, 34), (34, 33), (34, 32), (34, 31), (34, 30), (34, 29), (34, 28), (34, 27), (34, 26), (34, 25), (34, 24), (34, 23), (34, 22), (34, 21), (34, 20), (34, 19), (34, 18), (34, 17), (34, 16), (34, 15), (34, 14), (34, 13), (34, 12), (34, 11), (34, 10), (35, 10), (35, 9), (35, 8), (35, 7), (35, 6), (34, 6)]"
20,1,100,0.92,1,8715,90,89,0.023159027099609375,"[(59, 41), (58, 41), (58, 42), (57, 42), (56, 42), (55, 42), (54, 42), (53, 42), (52, 42), (51, 42), (50, 42), (49, 42), (48, 42), (47, 42), (46, 42), (45, 42), (44, 42), (43, 42), (42, 42), (41, 42), (41, 43), (40, 43), (39, 43), (38, 43), (37, 43), (36, 43), (36, 44), (35, 44), (34, 44), (33, 44), (32, 44), (31, 44), (30, 44), (29, 44), (28, 44), (27, 44), (27, 45), (27, 46), (27, 47), (27, 48), (27, 49), (27, 50), (27, 51), (26, 51), (26, 52), (26, 53), (26, 54), (26, 55), (26, 56), (26, 57), (26, 58), (26, 59), (26, 60), (26, 61), (26, 62), (26, 63), (26, 64), (26, 65), (26, 66), (26, 67), (26, 68), (26, 69), (26, 70), (26, 71), (26, 72), (26, 73), (26, 74), (26, 75), (26, 76), (26, 77), (26, 78), (26, 79), (26, 80), (26, 81), (25, 81), (24, 81), (24, 82), (24, 83), (24, 84), (24, 85), (24, 86), (24, 87), (24, 88), (24, 89), (24, 90), (24, 91), (24, 92), (24, 93), (24, 94), (23, 94)]"
20,2,100,0.92,1,7158,90,413,0.0210263729095459,"[(59, 41), (59, 42), (59, 43), (59, 44), (59, 45), (59, 46), (59, 47), (59, 48), (59, 49), (59, 50), (59, 51), (59, 52), (59, 53), (59, 54), (59, 55), (59, 56), (59, 57), (59, 58), (59, 59), (58, 59), (58, 60), (58, 61), (58, 62), (58, 63), (58, 64), (58, 65), (58, 66), (58, 67), (58, 68), (58, 69), (58, 70), (58, 71), (58, 72), (58, 73), (58, 74), (58, 75), (58, 76), (58, 77), (58, 78), (58, 79), (58, 80), (58, 81), (58, 82), (58, 83), (58, 84), (57, 84), (57, 85), (56, 85), (56, 86), (56, 87), (56, 88), (56, 89), (55, 89), (55, 90), (55, 91), (55, 92), (55, 93), (54, 93), (53, 93), (52, 93), (51, 93), (50, 93), (49, 93), (48, 93), (47, 93), (46, 93), (45, 93), (44, 93), (43, 93), (42, 93), (41, 93), (40, 93), (39, 93), (38, 93), (37, 93), (36, 93), (35, 93), (34, 93), (33, 93), (32, 93), (32, 94), (31, 94), (30, 94), (29, 94), (28, 94), (27, 94), (26, 94), (25, 94), (24, 94), (23, 94)]"
21,1,100,0.92,1,1583,31,30,0.004235982894897461,"[(27, 33), (26, 33), (25, 33), (24, 33), (23, 33), (22, 33), (21, 33), (20, 33), (19, 33), (18, 33), (17, 33), (16, 33), (15, 33), (14, 33), (13, 33), (12, 33), (11, 33), (10, 33), (9, 33), (8, 33), (8, 34), (7, 34), (6, 34), (5, 34), (4, 34), (3, 34), (3, 35), (3, 36), (3, 37), (3, 38), (3, 39)]"
21,2,100,0.92,1,4010,31,246,0.010968208312988281,"[(27, 33), (27, 34), (27, 35), (26, 35), (26, 36), (26, 37), (26, 38), (25, 38), (24, 38), (23, 38), (23, 39), (22, 39), (21, 39), (20, 39), (19, 39), (18, 39), (17, 39), (16, 39), (15, 39), (14, 39), (13, 39), (12, 39), (11, 39), (10, 39), (9, 39), (8, 39), (7, 39), (6, 39), (5, 39), (4, 39), (3, 39)]"
22,1,100,0.92,1,7568,109,108,0.02061319351196289,"[(44, 99), (43, 99), (42, 99), (41, 99), (40, 99), (40, 98), (39, 98), (38, 98), (37, 98), (36, 98), (35, 98), (34, 98), (33, 98), (32, 98), (31, 98), (30, 98), (29, 98), (28, 98), (27, 98), (26, 98), (25, 98), (24, 98), (23, 98), (22, 98), (21, 98), (20, 98), (19, 98), (18, 98), (17, 98), (16, 98), (15, 98), (15, 97), (14, 97), (13, 97), (12, 97), (11, 97), (10, 97), (9, 97), (8, 97), (7, 97), (6, 97), (5, 97), (5, 96), (5, 95), (5, 94), (5, 93), (5, 92), (5, 91), (5, 90), (5, 89), (5, 88), (5, 87), (5, 86), (5, 85), (5, 84), (5, 83), (5, 82), (5, 81), (5, 80), (5, 79), (5, 78), (5, 77), (5, 76), (5, 75), (5, 74), (5, 73), (5, 72), (5, 71), (5, 70), (5, 69), (5, 68), (5, 67), (5, 66), (5, 65), (5, 64), (5, 63), (5, 62), (5, 61), (5, 60), (5, 59), (5, 58), (5, 57), (4, 57), (4, 56), (4, 55), (4, 54), (4, 53), (4, 52), (4, 51), (4, 50), (4, 49), (4, 48), (4, 47), (4, 46), (4, 45), (4, 44), (4, 43), (3, 43), (3, 42), (3, 41), (3, 40), (2, 40), (1, 40), (1, 39), (1, 38), (1, 37), (1, 36), (1, 35), (1, 34)]"
22,2,100,0.92,1,8141,109,495,0.023807048797607422,"[(44, 99), (44, 98), (44, 97), (44, 96), (44, 95), (44, 94), (44, 93), (44, 92), (44, 91), (44, 90), (44, 89), (44, 88), (44, 87), (44, 86), (44, 85), (44, 84), (44, 83), (44, 82), (44, 81), (44, 80), (44, 79), (44, 78), (44, 77), (44, 76), (44, 75), (44, 74), (44, 73), (44, 72), (44, 71), (44, 70), (44, 69), (44, 68), (44, 67), (44, 66), (44, 65), (44, 64), (44, 63), (44, 62), (43, 62), (43, 61), (43, 60), (43, 59), (43, 58), (43, 57), (43, 56), (43, 55), (43, 54), (43, 53), (43, 52), (43, 51), (43, 50), (43, 49), (43, 48), (43, 47), (43, 46), (43, 45), (43, 44), (43, 43), (43, 42), (43, 41), (43, 40), (43, 39), (42, 39), (41, 39), (40, 39), (39, 39), (38, 39), (37, 39), (36, 39), (36, 38), (35, 38), (34, 38), (33, 38), (32, 38), (31, 38), (30, 38), (29, 38), (28, 38), (27, 38), (26, 38), (25, 38), (24, 38), (23, 38), (22, 38), (21, 38), (20, 38), (19, 38), (18, 38), (17, 38), (16, 38), (15, 38), (14, 38), (14, 37), (13, 37), (12, 37), (11, 37), (10, 37), (9, 37), (8, 37), (7, 37), (6, 37), (6, 36), (6, 35), (5, 35), (5, 34), (4, 34), (3, 34), (2, 34), (1, 34)]"
23,1,100,0.92,1,6628,80,79,0.017676591873168945,"[(75, 70), (74, 70), (73, 70), (72, 70), (71, 70), (70, 70), (69, 70), (68, 70), (67, 70), (66, 70), (65, 70), (64, 70), (63, 70), (63, 71), (62, 71), (62, 72), (61, 72), (61, 73), (61, 74), (60, 74), (60, 75), (59, 75), (58, 75), (57, 75), (56, 75), (55, 75), (54, 75), (53, 75), (52, 75), (51, 75), (50, 75), (49, 75), (48, 75), (47, 75), (46, 75), (45, 75), (44, 75), (43, 75), (42, 75), (41, 75), (40, 75), (39, 75), (38, 75), (37, 75), (36, 75), (35, 75), (34, 75), (33, 75), (32, 75), (31, 75), (30, 75), (30, 76), (29, 76), (28, 76), (27, 76), (26, 76), (25, 76), (24, 76), (23, 76), (22, 76), (21, 76), (20, 76), (19, 76), (18, 76), (17, 76), (17, 77), (17, 78), (17, 79), (17, 80), (17, 81), (17, 82), (17, 83), (17, 84), (17, 85), (17, 86), (17, 87), (17, 88), (17, 89), (17, 90), (17, 91)]"
23,2,100,0.92,1,7522,80,601,0.02212977409362793,"[(75, 70), (75, 71), (75, 72), (74, 72), (74, 73), (74, 74), (74, 75), (74, 76), (74, 77), (74, 78), (74, 79), (74, 80), (74, 81), (74, 82), (74, 83), (74, 84), (73, 84), (72, 84), (71, 84), (70, 84), (69, 84), (68, 84), (67, 84), (66, 84), (65, 84), (64, 84), (63, 84), (62, 84), (61, 84), (60, 84), (59, 84), (58, 84), (57, 84), (56, 84), (55, 84), (54, 84), (53, 84), (52, 84), (51, 84), (50, 84), (49, 84), (48, 84), (47, 84), (46, 84), (45, 84), (44, 84), (43, 84), (42, 84), (41, 84), (41, 85), (41, 86), (40, 86), (39, 86), (39, 87), (38, 87), (38, 88), (38, 89), (37, 89), (36, 89), (35, 89), (34, 89), (33, 89), (32, 89), (31, 89), (30, 89), (29, 89), (29, 90), (28, 90), (27, 90), (26, 90), (25, 90), (24, 90), (23, 90), (23, 91), (22, 91), (21, 91), (20, 91), (19, 91), (18, 91), (17, 91)]"
24,1,100,0.92,1,2146,48,47,0.006046295166015625,"[(86, 85), (85, 85), (84, 85), (83, 85), (82, 85), (81, 85), (80, 85), (79, 85), (78, 85), (77, 85), (76, 85), (75, 85), (74, 85), (73, 85), (72, 85), (72, 84), (71, 84), (70, 84), (69, 84), (68, 84), (67, 84), (66, 84), (66, 85), (65, 85), (64, 85), (63, 85), (62, 85), (61, 85), (60, 85), (59, 85), (58, 85), (57, 85), (56, 85), (55, 85), (55, 86), (54, 86), (53, 86), (52, 86), (51, 86), (50, 86), (49, 86), (48, 86), (47, 86), (46, 86), (45, 86), (44, 86), (43, 86), (42, 86)]"
24,2,100,0.92,1,4968,48,443,0.014026165008544922,"[(86, 85), (85, 85), (84, 85), (83, 85), (82, 85), (81, 85), (80, 85), (79, 85), (78, 85), (77, 85), (76, 85), (75, 85), (75, 84), (74, 84), (73, 84), (72, 84), (71, 84), (70, 84), (70, 85), (69, 85), (68, 85), (67, 85), (66, 85), (65, 85), (64, 85), (63, 85), (62, 85), (61, 85), (60, 85), (59, 85), (58, 85), (57, 85), (57, 86), (56, 86), (55, 86), (54, 86), (53, 86), (52, 86), (51, 86), (50, 86), (49, 86), (48, 86), (47, 86), (46, 86), (45, 86), (44, 86), (43, 86), (42, 86)]"
25,1,100,0.92,1,8118,133,132,0.024022340774536133,"[(15, 3), (15, 4), (16, 4), (16, 5), (16, 6), (17, 6), (17, 7), (17, 8), (17, 9), (17, 10), (17, 11), (17, 12), (17, 13), (17, 14), (17, 15), (17, 16), (17, 17), (17, 18), (18, 18), (18, 19), (18, 20), (18, 21), (18, 22), (18, 23), (18, 24), (18, 25), (18, 26), (18, 27), (18, 28), (18, 29), (18, 30), (18, 31), (18, 32), (18, 33), (19, 33), (19, 34), (19, 35), (19, 36), (19, 37), (19, 38), (19, 39), (19, 40), (19, 41), (19, 42), (19, 43), (20, 43), (20, 44), (20, 45), (20, 46), (20, 47), (20, 48), (20, 49), (20, 50), (20, 51), (20, 52), (20, 53), (20, 54), (20, 55), (21, 55), (22, 55), (23, 55), (24, 55), (25, 55), (26, 55), (26, 56), (26, 57), (27, 57), (28, 57), (29, 57), (30, 57), (31, 57), (32, 57), (33, 57), (34, 57), (35, 57), (36, 57), (37, 57), (38, 57), (39, 57), (40, 57), (40, 58), (40, 59), (41, 59), (42, 59), (42, 60), (43, 60), (44, 60), (45, 60), (46, 60), (47, 60), (48, 60), (49, 60), (50, 60), (51, 60), (52, 60), (53, 60), (54, 60), (55, 60), (56, 60), (57, 60), (58, 60), (59, 60), (60, 60), (61, 60), (62, 60), (63, 60), (64, 60), (65, 60), (66, 60), (66, 61), (67, 61), (68, 61), (69, 61), (70, 61), (71, 61), (71, 62), (71, 63), (72, 63), (73, 63), (74, 63), (75, 63), (76, 63), (77, 63), (78, 63), (79, 63), (80, 63), (81, 63), (82, 63), (83, 63), (84, 63), (85, 63), (86, 63), (86, 62)]"
25,2,100,0.92,1,8122,133,771,0.024319171905517578,"[(15, 3), (15, 4), (16, 4), (16, 5), (16, 6), (17, 6), (17, 7), (17, 8), (17, 9), (17, 10), (17, 11), (17, 12), (17, 13), (17, 14), (17, 15), (17, 16), (17, 17), (17, 18), (18, 18), (18, 19), (18, 20), (18, 21), (18, 22), (18, 23), (18, 24), (18, 25), (18, 26), (18, 27), (18, 28), (18, 29), (18, 30), (18, 31), (18, 32), (18, 33), (19, 33), (19, 34), (19, 35), (19, 36), (19, 37), (19, 38), (19, 39), (19, 40), (19, 41), (19, 42), (19, 43), (20, 43), (20, 44), (20, 45), (20, 46), (20, 47), (20, 48), (20, 49), (20, 50), (20, 51), (20, 52), (20, 53), (20, 54), (20, 55), (21, 55), (22, 55), (23, 55), (24, 55), (25, 55), (26, 55), (26, 56), (26, 57), (27, 57), (28, 57), (29, 57), (30, 57), (31, 57), (32, 57), (33, 57), (34, 57), (35, 57), (36, 57), (37, 57), (38, 57), (39, 57), (40, 57), (40, 58), (40, 59), (41, 59), (42, 59), (42, 60), (43, 60), (44, 60), (45, 60), (46, 60), (47, 60), (48, 60), (49, 60), (50, 60), (51, 60), (52, 60), (53, 60), (54, 60), (55, 60), (56, 60), (57, 60), (58, 60), (59, 60), (60, 60), (61, 60), (62, 60), (63, 60), (64, 60), (65, 60), (66, 60), (66, 61), (67, 61), (68, 61), (69, 61), (70, 61), (71, 61), (71, 62), (71, 63), (72, 63), (73, 63), (74, 63), (75, 63), (76, 63), (77, 63), (78, 63), (79, 63), (80, 63), (81, 63), (82, 63), (83, 63), (84, 63), (85, 63), (86, 63), (86, 62)]"
26,1,100,0.92,1,2777,58,57,0.007965087890625,"[(99, 33), (98, 33), (97, 33), (96, 33), (95, 33), (94, 33), (93, 33), (92, 33), (92, 34), (92, 35), (92, 36), (92, 37), (92, 38), (92, 39), (92, 40), (92, 41), (92, 42), (92, 43), (92, 44), (92, 45), (92, 46), (92, 47), (92, 48), (92, 49), (92, 50), (91, 50), (91, 51), (91, 52), (91, 53), (91, 54), (91, 55), (91, 56), (91, 57), (91, 58), (91, 59), (91, 60), (91, 61), (91, 62), (90, 62), (89, 62), (89, 63), (89, 64), (89, 65), (89, 66), (89, 67), (89, 68), (89, 69), (89, 70), (89, 71), (89, 72), (89, 73), (89, 74), (89, 75), (89, 76), (89, 77), (89, 78), (89, 79), (89, 80)]"
26,2,100,0.92,1,1120,58,147,0.0030057430267333984,"[(99, 33), (99, 34), (99, 35), (99, 36), (99, 37), (99, 38), (99, 39), (99, 40), (99, 41), (99, 42), (98, 42), (98, 43), (98, 44), (98, 45), (98, 46), (98, 47), (98, 48), (98, 49), (98, 50), (98, 51), (98, 52), (98, 53), (98, 54), (98, 55), (98, 56), (98, 57), (98, 58), (98, 59), (98, 60), (98, 61), (98, 62), (97, 62), (97, 63), (96, 63), (96, 64), (96, 65), (96, 66), (95, 66), (95, 67), (95, 68), (95, 69), (95, 70), (95, 71), (95, 72), (95, 73), (95, 74), (94, 74), (94, 75), (94, 76), (94, 77), (93, 77), (92, 77), (91, 77), (91, 78), (91, 79), (90, 79), (89, 79), (89, 80)]"
27,1,100,0.92,1,2344,41,40,0.006086826324462891,"[(16, 57), (15, 57), (14, 57), (14, 56), (14, 55), (14, 54), (14, 53), (14, 52), (14, 51), (14, 50), (13, 50), (13, 49), (13, 48), (13, 47), (13, 46), (13, 45), (13, 44), (13, 43), (13, 42), (13, 41), (13, 40), (13, 39), (13, 38), (13, 37), (13, 36), (13, 35), (13, 34), (13, 33), (13, 32), (13, 31), (13, 30), (13, 29), (13, 28), (13, 27), (13, 26), (13, 25), (13, 24), (13, 23), (13, 22), (13, 21), (13, 20)]"
27,2,100,0.92,1,589,41,67,0.0018286705017089844,"[(16, 57), (16, 56), (16, 55), (16, 54), (16, 53), (16, 52), (16, 51), (16, 50), (16, 49), (16, 48), (16, 47), (16, 46), (16, 45), (16, 44), (16, 43), (16, 42), (16, 41), (16, 40), (16, 39), (16, 38), (15, 38), (15, 37), (15, 36), (15, 35), (15, 34), (15, 33), (15, 32), (15, 31), (15, 30), (15, 29), (14, 29), (14, 28), (14, 27), (14, 26), (14, 25), (14, 24), (14, 23), (14, 22), (14, 21), (14, 20), (13, 20)]"
28,1,100,0.92,1,7576,110,109,0.020246505737304688,"[(88, 19), (87, 19), (86, 19), (85, 19), (84, 19), (83, 19), (82, 19), (81, 19), (80, 19), (79, 19), (78, 19), (77, 19), (77, 20), (76, 20), (75, 20), (74, 20), (74, 21), (73, 21), (72, 21), (71, 21), (71, 22), (70, 22), (69, 22), (68, 22), (67, 22), (66, 22), (65, 22), (64, 22), (63, 22), (62, 22), (61, 22), (60, 22), (59, 22), (58, 22), (57, 22), (56, 22), (56, 23), (56, 24), (56, 25), (55, 25), (54, 25), (54, 26), (54, 27), (54, 28), (54, 29), (54, 30), (54, 31), (54, 32), (54, 33), (54, 34), (54, 35), (54, 36), (54, 37), (54, 38), (54, 39), (54, 40), (54, 41), (54, 42), (54, 43), (54, 44), (54, 45), (54, 46), (54, 47), (54, 48), (54, 49), (54, 50), (54, 51), (53, 51), (53, 52), (53, 53), (53, 54), (53, 55), (53, 56), (53, 57), (53, 58), (53, 59), (53, 60), (53, 61), (53, 62), (53, 63), (53, 64), (53, 65), (52, 65), (51, 65), (51, 66), (51, 67), (50, 67), (50, 68), (50, 69), (50, 70), (50, 71), (50, 72), (50, 73), (50, 74), (50, 75), (50, 76), (50, 77), (50, 78), (50, 79), (50, 80), (49, 80), (49, 81), (49, 82), (49, 83), (49, 84), (49, 85), (49, 86), (49, 87), (48, 87), (48, 88)]"
28,2,100,0.92,1,5098,110,469,0.014941930770874023,"[(88, 19), (88, 20), (88, 21), (88, 22), (87, 22), (87, 23), (87, 24), (87, 25), (87, 26), (87, 27), (87, 28), (87, 29), (87, 30), (87, 31), (87, 32), (87, 33), (87, 34), (87, 35), (87, 36), (87, 37), (86, 37), (86, 38), (86, 39), (86, 40), (86, 41), (86, 42), (86, 43), (86, 44), (86, 45), (86, 46), (86, 47), (86, 48), (86, 49), (86, 50), (86, 51), (86, 52), (86, 53), (86, 54), (86, 55), (86, 56), (86, 57), (85, 57), (85, 58), (85, 59), (85, 60), (85, 61), (85, 62), (85, 63), (85, 64), (85, 65), (85, 66), (85, 67), (85, 68), (85, 69), (85, 70), (85, 71), (85, 72), (85, 73), (85, 74), (85, 75), (84, 75), (84, 76), (84, 77), (84, 78), (84, 79), (84, 80), (84, 81), (83, 81), (83, 82), (82, 82), (81, 82), (80, 82), (79, 82), (78, 82), (77, 82), (77, 83), (76, 83), (75, 83), (74, 83), (73, 83), (73, 84), (72, 84), (71, 84), (70, 84), (69, 84), (68, 84), (67, 84), (66, 84), (66, 85), (65, 85), (64, 85), (63, 85), (62, 85), (61, 85), (60, 85), (59, 85), (58, 85), (57, 85), (57, 86), (56, 86), (55, 86), (54, 86), (53, 86), (52, 86), (51, 86), (50, 86), (50, 87), (50, 88), (49, 88), (48, 88)]"
29,1,100,0.92,1,1356,28,27,0.0037348270416259766,"[(75, 42), (75, 41), (75, 40), (75, 39), (75, 38), (75, 37), (75, 36), (76, 36), (77, 36), (78, 36), (79, 36), (80, 36), (81, 36), (82, 36), (83, 36), (83, 35), (83, 34), (84, 34), (85, 34), (86, 34), (87, 34), (88, 34), (89, 34), (90, 34), (91, 34), (92, 34), (93, 34), (94, 34)]"
29,2,100,0.92,1,3195,28,198,0.011217832565307617,"[(75, 42), (75, 41), (75, 40), (75, 39), (75, 38), (75, 37), (75, 36), (76, 36), (77, 36), (78, 36), (79, 36), (80, 36), (81, 36), (82, 36), (83, 36), (83, 35), (83, 34), (84, 34), (85, 34), (86, 34), (87, 34), (88, 34), (89, 34), (90, 34), (91, 34), (92, 34), (93, 34), (94, 34)]"
30,1,100,0.92,1,7914,100,99,0.02103281021118164,"[(19, 69), (19, 68), (19, 67), (19, 66), (19, 65), (19, 64), (19, 63), (19, 62), (19, 61), (20, 61), (21, 61), (21, 60), (21, 59), (21, 58), (21, 57), (21, 56), (21, 55), (21, 54), (21, 53), (21, 52), (21, 51), (21, 50), (22, 50), (22, 49), (22, 48), (22, 47), (22, 46), (22, 45), (22, 44), (22, 43), (23, 43), (23, 42), (23, 41), (23, 40), (23, 39), (23, 38), (23, 37), (23, 36), (23, 35), (23, 34), (23, 33), (23, 32), (23, 31), (23, 30), (23, 29), (23, 28), (23, 27), (23, 26), (23, 25), (23, 24), (24, 24), (25, 24), (26, 24), (26, 23), (26, 22), (27, 22), (28, 22), (29, 22), (30, 22), (31, 22), (32, 22), (33, 22), (34, 22), (34, 21), (35, 21), (36, 21), (36, 20), (37, 20), (38, 20), (39, 20), (40, 20), (41, 20), (42, 20), (43, 20), (44, 20), (45, 20), (46, 20), (47, 20), (48, 20), (49, 20), (50, 20), (51, 20), (52, 20), (53, 20), (54, 20), (54, 19), (55, 19), (56, 19), (57, 19), (58, 19), (59, 19), (60, 19), (61, 19), (62, 19), (63, 19), (64, 19), (65, 19), (66, 19), (67, 19), (68, 19)]"
30,2,100,0.92,1,6513,100,540,0.01888442039489746,"[(19, 69), (19, 68), (19, 67), (19, 66), (19, 65), (19, 64), (19, 63), (19, 62), (19, 61), (20, 61), (21, 61), (21, 60), (21, 59), (21, 58), (21, 57), (21, 56), (21, 55), (21, 54), (21, 53), (21, 52), (21, 51), (21, 50), (22, 50), (22, 49), (22, 48), (22, 47), (22, 46), (22, 45), (22, 44), (22, 43), (23, 43), (23, 42), (23, 41), (23, 40), (23, 39), (23, 38), (23, 37), (23, 36), (23, 35), (23, 34), (23, 33), (23, 32), (23, 31), (23, 30), (23, 29), (23, 28), (23, 27), (23, 26), (23, 25), (23, 24), (24, 24), (25, 24), (26, 24), (26, 23), (26, 22), (27, 22), (28, 22), (29, 22), (30, 22), (31, 22), (32, 22), (33, 22), (34, 22), (34, 21), (35, 21), (36, 21), (36, 20), (37, 20), (38, 20), (39, 20), (40, 20), (41, 20), (42, 20), (43, 20), (44, 20), (45, 20), (46, 20), (47, 20), (48, 20), (49, 20), (50, 20), (51, 20), (52, 20), (53, 20), (54, 20), (54, 19), (55, 19), (56, 19), (57, 19), (58, 19), (59, 19), (60, 19), (61, 19), (62, 19), (63, 19), (64, 19), (65, 19), (66, 19), (67, 19), (68, 19)]"
