Run,Escenario,Tamano,Probabilidad,Exito,Explorados,Pasos,Costo,Tiempo,Camino
9,2,100,0.92,1,481,51,194,0.00144195556640625,"[(77, 24), (77, 25), (77, 26), (77, 27), (78, 27), (78, 28), (78, 29), (78, 30), (78, 31), (78, 32), (78, 33), (78, 34), (78, 35), (78, 36), (78, 37), (78, 38), (77, 38), (76, 38), (75, 38), (75, 39), (74, 39), (74, 40), (73, 40), (73, 41), (72, 41), (72, 42), (71, 42), (71, 43), (70, 43), (70, 44), (70, 45), (70, 46), (69, 46), (69, 47), (68, 47), (68, 48), (67, 48), (67, 49), (67, 50), (67, 51), (67, 52), (67, 53), (67, 54), (67, 55), (67, 56), (67, 57), (66, 57), (65, 57), (64, 57), (64, 58), (63, 58)]"
10,1,100,0.92,0,863,0,0,0.0011913776397705078,[]
10,2,100,0.92,0,863,0,0,0.0011925697326660156,[]
11,1,100,0.92,0,1029,0,0,0.0014884471893310547,[]
11,2,100,0.92,0,1029,0,0,0.0017976760864257812,[]
12,1,100,0.92,0,1052,0,0,0.00258636474609375,[]
12,2,100,0.92,0,1052,0,0,0.0015118122100830078,[]
13,1,100,0.92,0,1033,0,0,0.0026683807373046875,[]
13,2,100,0.92,0,1033,0,0,0.0017657279968261719,[]
14,1,100,0.92,0,841,0,0,0.0012235641479492188,[]
14,2,100,0.92,0,841,0,0,0.0012464523315429688,[]
15,1,100,0.92,0,1070,0,0,0.0016677379608154297,[]
15,2,100,0.92,0,1070,0,0,0.0015301704406738281,[]
16,1,100,0.92,0,944,0,0,0.001361846923828125,[]
16,2,100,0.92,0,944,0,0,0.0015921592712402344,[]
17,1,100,0.92,0,702,0,0,0.0011687278747558594,[]
17,2,100,0.92,0,702,0,0,0.0014374256134033203,[]
18,1,100,0.92,0,480,0,0,0.0008542537689208984,[]
18,2,100,0.92,0,480,0,0,0.0006873607635498047,[]
19,1,100,0.92,0,740,0,0,0.0010983943939208984,[]
19,2,100,0.92,0,740,0,0,0.001058816909790039,[]
20,1,100,0.92,0,1357,0,0,0.0018839836120605469,[]
20,2,100,0.92,0,1357,0,0,0.0019006729125976562,[]
21,1,100,0.92,0,1516,0,0,0.0021457672119140625,[]
21,2,100,0.92,0,1516,0,0,0.002264261245727539,[]
22,1,100,0.92,0,700,0,0,0.001462697982788086,[]
22,2,100,0.92,0,700,0,0,0.0010399818420410156,[]
23,1,100,0.92,0,858,0,0,0.0014204978942871094,[]
23,2,100,0.92,0,858,0,0,0.0013632774353027344,[]
24,1,100,0.92,0,642,0,0,0.0009114742279052734,[]
24,2,100,0.92,0,642,0,0,0.001173257827758789,[]
25,1,100,0.92,0,869,0,0,0.0012445449829101562,[]
25,2,100,0.92,0,869,0,0,0.0013167858123779297,[]
26,1,100,0.92,0,433,0,0,0.0005807876586914062,[]
26,2,100,0.92,0,433,0,0,0.0005993843078613281,[]
27,1,100,0.92,0,1411,0,0,0.0019447803497314453,[]
27,2,100,0.92,0,1411,0,0,0.0037534236907958984,[]
28,1,100,0.92,0,809,0,0,0.0014040470123291016,[]
28,2,100,0.92,0,809,0,0,0.0011336803436279297,[]
29,1,100,0.92,0,1408,0,0,0.0019702911376953125,[]
29,2,100,0.92,0,1408,0,0,0.0019428730010986328,[]
30,1,100,0.92,0,626,0,0,0.000888824462890625,[]
30,2,100,0.92,0,626,0,0,0.0008757114410400391,[]
